Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
Forrest Gump,1994,Robert Zemeckis,"['Drama', 'Comedy', 'Romance']",5,4.11,142,['USA'],English,['English'],2531509,195121,855197,"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field', 'Mykelti Williamson', 'Michael Conner Humphreys', 'Hanna Hall', 'Haley Joel Osment', 'Siobhan Fallon Hogan', 'Rebecca Williams', 'Bob Penny', 'Harold G. Herthum', 'George Kelly', 'John Randall', 'Sam Anderson', 'Margo Moorer', 'Ione M. Telech', 'Christine Seabrook', 'John Worsham', 'Peter Dobson', 'Alexander Zemeckis', 'Logan Livingston Gomez', 'Ben Waddel', 'Elizabeth Hanks', 'Tyler Long', 'Christopher Jones', 'Grady Bowman', 'Kevin Mangan', 'Fay Genens', 'Frank Geyer', 'Rob Landry', 'Jason McGuire', 'Pete Auster', 'Sonny Shroyer', 'Brett Rice', 'Ed Davis', 'Daniel C. Striepeke', 'Bruce Lucvia', 'David Brisbin', 'Kirk Ward', 'Angela Lomas', 'Timothy Record', 'Deborah McTeer', 'Mark Matheisen', 'Al Harrington', 'Jed Gillin', 'Bob Harks', 'Don Fischer', 'Kenneth Bevington', 'Michael Flannery', 'Gary Robinson', 'Marlena Smalls', 'Kitty K. Green', 'Afemo Omilami', 'Matt Wallace', 'Danté McCarthy', 'Paulie DiCocco', 'Mike Jolly', 'Michael Kemmerling', 'John Voldstad', 'Jeffrey Winner', 'Russ Wilson', 'Daniel J. Gillooly', 'Calvin Gadsden', 'Aaron Izbicki', 'Michael Burgess', 'Steven Griffith', 'Bill Roberson', 'Michael McFall', 'Eric Underwood', 'Steve DeRelian', 'Byron Minns', 'Stephen Bridgewater', 'Bonnie Ann Burgess', 'Scott Oliver', 'John William Galt', 'Hilary Chaplain', 'Isabel Rose', 'Jay Ross', ""Richard D'Alessandro"", 'Dick Stilwell', 'Kevin Davis', 'Michael Jace', 'Geoffrey Blake', 'Tim Perry', 'Vanessa Roth', 'Emily Carey', 'Paul Raczkowski', 'Valentine', 'Dick Cavett', 'Joe Stefanelli', 'Tiffany Salerno', 'Marla Sucharetza', 'Aloysius Gigl', 'Jack Bowden', 'Joe Alaskey', 'Lazarus Jackson', 'W. Benson Terry', 'Matt Rebenkoff', 'Peter Bannon', 'Joe Washington', 'Nora Dunfee', 'Natalie Hendrix Tate', ""Hallie D'Amore"", 'Jim Hanks', 'Chiffonye Cobb', 'Juan Singleton', 'Bobby Richardson', 'Michael Mattison', 'Lenny Herb', 'Charles Boswell', 'Timothy McNeil', 'Lonnie Hamilton', 'Teresa Denton', 'Kurt Russell', 'Mary Ellen Trainor', 'Robb Skyler', 'Michael J. Oliver', 'Bryan Hanna', 'Greg Brown', 'Brendan Shanahan', 'Troy Christian', 'Jacqueline Lovell', 'Zach Hanner', 'Aaron Michael Lacey', 'William Shipman', 'Bob Hope']","['Paramount', 'The Steve Tisch Company', 'Wendy Finerman Productions']",https://letterboxd.com//film/forrest-gump/
Pulp Fiction,1994,Quentin Tarantino,"['Crime', 'Thriller']",4.5,4.27,154,['USA'],English,"['English', 'Spanish', 'French']",2736499,353130,1206459,"['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis', 'Ving Rhames', 'Harvey Keitel', 'Eric Stoltz', 'Tim Roth', 'Amanda Plummer', 'Maria de Medeiros', 'Quentin Tarantino', 'Christopher Walken', 'Rosanna Arquette', 'Peter Greene', 'Duane Whitaker', 'Angela Jones', 'Phil LaMarr', 'Steve Buscemi', 'Bronagh Gallagher', 'Laura Lovelace', 'Frank Whaley', 'Burr Steers', 'Paul Calderon', 'Jerome Patrick Hoban', 'Michael Gilden', 'Gary Shorelle', 'Susan Griffiths', 'Eric Clark', 'Joseph Pilato', 'Brad Blumenthal', 'Lorelei Leslie', 'Emil Sitka', 'Brenda Hillhouse', 'Chandler Lindauer', 'Sy Sher', 'Robert Ruth', 'Rich Turner', 'Don Blakely', 'Carl Allen', 'Karen Maruyama', 'Kathy Griffin', 'Venessia Valentino', 'Linda Kaye', 'Stephen Hibbert', 'Alexis Arquette', 'Julia Sweeney', 'Lawrence Bender', 'Cie Allman', 'Rene Beard', 'Lori Pizzo', 'Glendon Rich', 'Devan Richardson', 'Ani Sava', 'Richard Rossi']","['Miramax', 'A Band Apart', 'Jersey Films']",https://letterboxd.com//film/pulp-fiction/
Schindler's List,1993,Steven Spielberg,"['History', 'Drama', 'War']",5,4.51,195,['USA'],English,"['English', 'German', 'Polish', 'Hebrew (modern)']",1021749,179537,309713,"['Liam Neeson', 'Ben Kingsley', 'Ralph Fiennes', 'Caroline Goodall', 'Jonathan Sagall', 'Embeth Davidtz', 'Malgorzata Gebel', 'Shmuel Levy', 'Mark Ivanir', 'Béatrice Macola', 'Andrzej Seweryn', 'Friedrich von Thun', 'Krzysztof Luft', 'Harry Nehring', 'Norbert Weisser', 'Adi Nitzan', 'Michael Schneider', 'Miri Fabian', 'Anna Mucha', 'Albert Misak', 'Michael Gordon', 'Aldona Grochal', 'Jacek Wójcicki', 'Beata Paluch', 'Piotr Polk', 'Ezra Dagan', 'Beata Deskur', 'Rami Heuberger', 'Leopold Kozlowski', 'Jerzy Nowak', 'Uri Avrahami', 'Adam Siemion', 'Magdalena Dandourian', 'Paweł Deląg', 'Shabtai Konorti', 'Oliwia Dabrowska', 'Henryk Bista', 'Tadeusz Bradecki', 'Wojciech Klata', 'Elina Löwensohn', 'Ewa Kolasińska-Szramel', 'Bettina Kupfer', 'Grzegorz Kwas', 'Vili Matula', 'Stanislaw Koczanowicz', 'Hans-Jörg Assmann', 'Geno Lechner', 'August Schmölzer', 'Ludger Pistor', 'Beata Rybotycka', 'Branko Lustig', 'Artus-Maria Matthiessen', 'Hans-Michael Rehberg', 'Eugeniusz Priwieziencew', 'Michael Z. Hoffmann', 'Erwin Leder', 'Jochen Nickel', 'Andrzej Welminski', 'Daniel Del-Ponte', 'Marian Glinka', 'Grzegorz Damięcki', 'Stanisław Brejdygant', 'Olaf Lubaszenko', 'Haymon Maria Buttinger', 'Peter Appiano', 'Jacek Pulanecki', 'Tomasz Dedek', 'Sławomir Holland', 'Martin Semmelrogge', 'Tadeusz Huk', 'Alexander Held', 'Piotr Cyrwus', 'Joachim Paul Assböck', 'Osman Ragheb', 'Maciej Orłoś', 'Marek Wrona', 'Zbigniew Kozłowski', 'Marcin Grzymowicz', 'Dieter Witting', 'Magdalena Komornicka', 'Agnieszka Krukówna', 'Anemona Knut', 'Jeremy Flynn', 'Agnieszka Wagner', 'Jan Jurewicz', 'Wiesław Komasa', 'Maciej Kozłowski', 'Martin Bergmann', 'Wilhelm Manske', 'Peter Flechtner', 'Sigurd Bemme', 'Etl Szyc', 'Lucyna Zabawa', 'Ruth Farhi', 'Jerzy Sagan', 'Dariusz Szymaniak', 'Dirk Bender', 'Maciej Winkler', 'Radosław Krzyżowski', 'Jacek Lenczowski', 'Hanna Kossowska', 'Maja Ostaszewska', 'Sebastian Skalski', 'Ryszard Radwański', 'Piotr Kadlcik', 'Lech Niebielski', 'Thomas Morris', 'Sebastian Konrad', 'Lidia Wyrobiec-Bank', 'Ravit Ferera', 'Agnieszka Korzeniowska', 'Dominika Bednarczyk', 'Alicja Kubaszewska', 'Danny Marcu', 'Hans Rosner', 'Edward Linde-Lubaszenko', 'Alexander Strobele', 'Georges Kern', 'Alexander Buczolich', 'Michael Schiller', 'Götz Otto', 'Wolfgang Seidenberg', 'Hubert Kramar', 'Razia Israeli', 'Dorit Seadia', 'Esti Yerushalmi', 'Marta Bizoń', 'Maciej Kowalewski', 'Zuzanna Lipiec', 'Maria Peszek', 'Leopold Pfefferberg', 'Leopold Rosner', 'Emilie Schindler', 'Katarzyna Śmiechowicz']",['Amblin Entertainment'],https://letterboxd.com//film/schindlers-list/
Jurassic Park,1993,Steven Spielberg,"['Science Fiction', 'Adventure']",4.5,4.11,127,['USA'],English,"['English', 'Spanish']",1811159,207492,538101,"['Sam Neill', 'Laura Dern', 'Jeff Goldblum', 'Richard Attenborough', 'Bob Peck', 'Wayne Knight', 'Ariana Richards', 'Joseph Mazzello', 'Martin Ferrero', 'Samuel L. Jackson', 'BD Wong', 'Gerald R. Molen', 'Miguel Sandoval', 'Cameron Thor', 'Christopher John Fields', 'Whit Hertford', 'Dean Cundey', 'Jophery C. Brown', 'Tom Mishler', 'Greg Burson', 'Adrian Escober', 'Richard Kiley', 'Brad M. Bucklin', 'Laura Burnett', 'Michael Lantieri', 'Gary Rodriguez', 'Lata Ryan', 'Brian Smrz', 'Rip Lee Walker', ""Robert 'Bobby Z' Zajonc""]","['Universal Pictures', 'Amblin Entertainment']",https://letterboxd.com//film/jurassic-park/
Scent of a Woman,1992,Martin Brest,['Drama'],4,3.84,156,['USA'],English,['English'],208337,31638,56047,"[""Chris O'Donnell"", 'Al Pacino', 'James Rebhorn', 'Gabrielle Anwar', 'Philip Seymour Hoffman', 'Bradley Whitford', 'Richard Venture', 'June Squibb', 'Frances Conroy', 'Rochelle Oliver', 'Tom Riis Farrell', 'Nicholas Sadler', 'Todd Louiso', 'Gene Canfield', 'Ron Eldard', 'Sally Murphy', 'Michael Santoro', 'Anh Duong', 'Leonard Gaines', 'David Lansbury', 'Baxter Harris', 'Francie Swift', 'William Beckwith', 'Peter Carew', 'Dan Gifford', 'Jack Mulcahy', 'Margaret Eginton', 'Matt Smith', 'Joseph Palmas', 'Michael Simon', 'Mansoor Najee-ullah', 'J.T. Cromwell', 'Paul Stocker', 'Mike Lisenco', 'Divina Cook', 'Russell Gibson', 'Carlo Giuliano', 'George Grafas', 'Luke L. Hansen', 'Eric Reid Schroeder', 'Lucy Smith', 'Paul Zimmerman', ""Stephen L'Heureux""]","['Universal Pictures', 'City Light Films']",https://letterboxd.com//film/scent-of-a-woman/
Batman Returns,1992,Tim Burton,"['Fantasy', 'Action']",3.5,3.54,126,['USA'],English,['English'],521101,104483,110302,"['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer', 'Christopher Walken', 'Michael Gough', 'Pat Hingle', 'Michael Murphy', 'Cristi Conaway', 'Andrew Bryniarski', 'Vincent Schiavelli', 'Steve Witting', 'Jan Hooks', 'John Strong', 'Rick Zumwalt', 'Anna Katarina', 'Gregory Scott Cummins', 'Erika Andersch', 'Travis McKenna', 'Doug Jones', 'Branscombe Richmond', 'Paul Reubens', 'Diane Salinger', 'Stuart Lancaster', 'Cal Hoffman', 'Joan Jurige', ""Rosie O'Connor"", 'Sean Whalen', 'Erik Onate', 'Joey DePinto', 'Steven Brill', 'Neal Lerner', 'Ashley Tillman', 'Elizabeth Sanders', 'Joan Giammarco', 'Lisa Guerrero', 'Frank DiElsi', 'Biff Yeager', 'Robert Gossett', 'Adam Drescher', 'Bobby Bell', 'Niki Botelho', 'Susan Rossitto', 'Margarita Farrell', 'Denise Killpack', 'Felix Silla', 'Debbie Lee Carrington', 'Anthony De Longis', 'Desi Singh']","['Warner Bros. Pictures', 'Polygram Pictures']",https://letterboxd.com//film/batman-returns/
Terminator 2: Judgment Day,1991,James Cameron,"['Thriller', 'Action', 'Science Fiction']",5,4.28,137,"['France', 'USA']",English,"['English', 'Spanish']",804790,142640,246485,"['Arnold Schwarzenegger', 'Linda Hamilton', 'Edward Furlong', 'Robert Patrick', 'Joe Morton', 'Earl Boen', 'S. Epatha Merkerson', 'Castulo Guerra', 'Danny Cooksey', 'Jenette Goldstein', 'Xander Berkeley', 'Leslie Hamilton Gearren', 'Ken Gibbel', 'Robert Winley', 'Pete Schrum', 'Shane Wilder', 'Michael Edwards', 'Jared Lounsbery', 'Casey Chavez', 'Ennalls Berl', 'Don Lake', 'Richard Vidan', 'Tom McDonald', 'Jim Palmer', 'Gus Williams', 'Gwenda Deacon', 'Don Stanton', 'Dan Stanton', 'Colin Patrick Lynch', 'Noel Evangelisti', 'Nikki Cox', 'Lisa Brinegar', 'DeVaughn Nixon', 'Tony Simotes', 'Diane Rodriguez', 'Dalton Abbott', 'Ron Young', 'Charles Robert Brown', 'Abdul Salaam El Razzac', 'Mike Muscat', 'Dean Norris', 'Charles A. Tamburro', 'J. Rob Jordan', 'Terrence Evans', 'Denney Pierce', 'Mark Christopher Lawrence', 'Pat Kouri', 'Van Ling', 'Martin DeLuca', 'Joel Kramer', 'Richard Ruskin', 'Scott Shaw', 'Sven-Ole Thorsen', 'Randy Walker', 'William Wisher', 'Dalton Hamilton', 'Nancy Fish', 'Mic Rodgers', 'Michael Albanese', 'Ed Arneson', 'Debra Casey', 'Anne Merrem', 'Gavin Kelly', 'Bret A. Arnold', 'Dean Blanke', 'Jim Dahl', 'Brad Jacobowitz', 'Jennifer Jacono', 'Takao Komine', 'Steven Stear']","['Lightstorm Entertainment', 'Carolco Pictures', 'Pacific Western', 'StudioCanal']",https://letterboxd.com//film/terminator-2-judgment-day/
The Silence of the Lambs,1991,Jonathan Demme,"['Horror', 'Crime', 'Thriller', 'Drama']",4,4.33,119,['USA'],English,['English'],1917703,281050,729439,"['Jodie Foster', 'Anthony Hopkins', 'Scott Glenn', 'Ted Levine', 'Anthony Heald', 'Brooke Smith', 'Diane Baker', 'Kasi Lemmons', 'Frankie Faison', 'Tracey Walter', 'Charles Napier', 'Danny Darst', 'Alex Coleman', 'Dan Butler', 'Paul Lazar', 'Ron Vawter', 'Roger Corman', 'Lawrence A. Bonney', 'Lawrence T. Wrentz', 'Don Brockett', 'Frank Seals Jr.', 'Stuart Rudin', 'Jeffrie Lane', 'Leib Lensky', ""George 'Red' Schwartz"", 'Jim Roche', 'James B. Howard', 'Bill Miller', 'Chuck Aber', 'Gene Borkan', 'Pat McNamara', 'Kenneth Utt', 'Adelle Lutz', 'Obba Babatundé', 'George Michael', 'Jim Dratfield', 'Stanton-Miranda', 'Rebecca Saxon', 'Cynthia Ettinger', 'Brent Hinkley', 'Steve Wyatt', 'David Early', 'Andre B. Blake', 'Bill Dalzell', 'Chris Isaak', 'Daniel von Bargen', 'Tommy Lafitte', 'Josh Broder', 'Buzz Kilman', 'Harry Northup', 'Lauren Roselli', 'Maria Skorobogatov', 'Lamont Arnold', 'John Hall', 'Ted Monte', 'George A. Romero', 'John W. Iwanonkiw', 'Robert W. Castle', 'Chris McGinn', 'Gary Goetzman']","['Orion Pictures', 'Strong Heart/Demme Production']",https://letterboxd.com//film/the-silence-of-the-lambs/
The Godfather: Part III,1990,Francis Ford Coppola,"['Drama', 'Thriller', 'Crime']",4,3.43,162,['USA'],English,"['English', 'Italian', 'German', 'Latin']",360798,55165,65890,"['Al Pacino', 'Diane Keaton', 'Talia Shire', 'Andy García', 'Eli Wallach', 'Joe Mantegna', 'George Hamilton', 'Bridget Fonda', 'Sofia Coppola', 'Raf Vallone', ""Franc D'Ambrosio"", 'Donal Donnelly', 'Richard Bright', 'Helmut Berger', 'Don Novello', 'John Savage', 'Franco Citti', 'Mario Donatone', 'Vittorio Duse', 'Enzo Robutti', 'Michele Russo', 'Al Martino', 'Robert Cicchini', 'Rogerio Miranda', 'Carlos Miranda', 'Vito Antuofermo', 'Robert Vento', 'Willie Brown', 'Jeannie Linero', 'Jeanne Savarino Pesch', 'Janet Savarino Smith', 'Tere Livrano', 'Carmine Caridi', 'Don Costello', 'Al Ruscio', 'Mickey Knox', 'Rick Aviles', 'Michael Bowen', 'Brett Halsey', 'Gabriele Torrei', 'Brian Freilino', 'Gregory Corso', 'Marino Masé', 'Dado Ruspoli', 'Valeria Sabel', 'Remo Remotti', 'Luigi Laezza', 'Giuseppe Pianviti', 'Santo Indelicato', 'Simonetta Stefanelli', 'Francesco Paolo Bellante', 'Paco Reconti', 'Mimmo Cuticchio', 'Richard Honigman', 'Nicky Blair', 'Anthony Guidera', 'Frank Tarsia', 'Diana Agostini', 'Jessica DiCicco', 'Catherine Scorsese', 'Ida Bernardini', 'Joe Drago', 'David Hume Kennerly', 'James D. Damiano', 'Michael Boccio', 'Ludovico Caldarera', 'R. Emmett Fitzsimmons', 'Salvatore Borgese', 'Salvatore Billa', 'Frank Ferrara', 'Gia Coppola', 'Joe Fontana', 'Richard Maldone', 'Tony Devon', 'Anton Coppola', 'Carmine Coppola', 'Ron Jeremy', 'F.X. Vitolo', 'David L. Thompson', 'Angelo Romero', 'Madelyn Renée Monti', 'Luciano Foti', 'Frank Albanese', 'John Abineri', 'Pietro Torrisi', 'Angelo Ragusa', 'Claudio Zucchet', 'Gianluca Petrazzi', 'Omero Capanna', 'Sergio Smacchi', 'Angelo Boscariol', 'Enrico Cesaretti', 'Aldo Formisano']","['Paramount', 'American Zoetrope']",https://letterboxd.com//film/the-godfather-part-iii/
Home Alone,1990,Chris Columbus,"['Family', 'Comedy']",3.5,3.77,103,['USA'],English,"['English', 'French']",1794141,122757,403353,"['Macaulay Culkin', 'Joe Pesci', 'Daniel Stern', ""Catherine O'Hara"", 'John Heard', 'Devin Ratray', 'Michael C. Maronna', 'Hillary Wolf', 'Angela Goethals', 'Gerry Bamman', 'Terrie Snell', 'Roberts Blossom', 'Daiana Campeanu', 'Kieran Culkin', 'Kristin Minter', 'John Candy', 'Ralph Foody', 'Michael Guido', 'Larry Hankin', 'Ken Hudson Campbell', 'Hope Davis', 'Billie Bird', 'Bill Erwin', 'Jeffrey Wiseman', 'Virginia Smith', 'Ray Toler', 'Clarke Devereux', 'D. Danny Warhol', 'Matt Doherty', 'Jedidiah Cohen', 'Senta Moses', 'Anna Slotky', 'Gerry Becker', 'Victor Cole', 'Porscha Radcliffe', 'Brittany Radcliffe', 'Peter Siragusa', 'Alan Wilder', 'Dianne B. Shaw', 'James Ryan', 'Mark Beltzman', 'Ann Whitney', 'Jim Ortlieb', 'Monica Devereux', 'Lynn Mansbach', 'Tracy J. Connor', 'Sandra Macat', 'Richard J. Firfer', 'Kate Johnson', 'Peter Pantaleo', 'Jean-Claude Sciore', 'Edward Bruzan', 'Frank Cernugel', 'Eddie Korosa', 'Robert Okrzesik', 'Leo Perion', 'Vince Waidzulis', 'John Hardy', 'Michael Hansen']","['Hughes Entertainment', '20th Century Fox']",https://letterboxd.com//film/home-alone/
Dead Poets Society,1989,Peter Weir,['Drama'],4,4.23,128,['USA'],English,"['English', 'Latin']",1411804,204974,556043,"['Robin Williams', 'Ethan Hawke', 'Robert Sean Leonard', 'Gale Hansen', 'Josh Charles', 'Dylan Kussman', 'Allelon Ruggiero', 'James Waterston', 'Norman Lloyd', 'Kurtwood Smith', 'Carla Belver', 'Leon Pownall', 'George Martin', 'Joe Aufiery', 'Matt Carey', 'Kevin Cooney', 'Jane Moore', 'Lara Flynn Boyle', 'Colin Irving', 'Alexandra Powers', 'Melora Walters', 'Welker White', 'Steve Mathios', 'Alan Pottinger', 'Pamela Burrell', 'Allison Hedges', ""Christine D'Ercole"", 'John Cunningham', 'Debra Mooney', 'John Martin Bradley', 'Charles Lord', 'Kurt Leitner', 'James J. Christy', 'Richard Stites', 'Catherine Soles', 'Hoover Sutton', 'James Donnell Quinn', 'Simon Mein', 'Ashton W. Richards', 'Robert Gleason', 'Bill Rowe', 'Robert J. Zigler III', 'Keith Snyder', 'Nicholas K. Gilhool', 'Jonas Stiklorius', 'Craig Johnson', 'Chris Hull', 'Jason Woody', 'Sam Stegeman', 'Andrew Hill', 'Jamie Kennedy', 'Kate Kearney-Patch', 'Jeffrey Santoro']","['Touchstone Pictures', 'Silver Screen Partners IV', 'A Steven Haft Production', 'Witt/Thomas Productions']",https://letterboxd.com//film/dead-poets-society/
Full Metal Jacket,1987,Stanley Kubrick,"['Drama', 'War']",4.5,4.2,117,"['UK', 'USA']",English,"['English', 'Vietnamese']",782532,133946,237411,"['Matthew Modine', 'Adam Baldwin', ""Vincent D'Onofrio"", 'R. Lee Ermey', 'Dorian Harewood', 'Arliss Howard', 'Kevyn Major Howard', ""Ed O'Ross"", 'John Terry', 'Bruce Boa', 'Kieron Jecchinis', 'Jon Stafford', 'Tim Colceri', 'Peter Edmund', 'Kirk Taylor', 'Ian Tyler', 'Gary Landon Mills', 'Sal Lopez', 'Papillon Soo', 'Ngoc Le', 'Tan Hung Francione', ""Marcus D'Amico"", 'Costas Dino Chimona', 'Keith Hodiak', 'Peter Merrill', 'Herbert Norville', 'Leanne Hong', 'Duc Hu Ta', 'Nguyen Hue Phong', 'Gil Kopel', 'Philip Bailey', 'Robert E. Hartenberger', 'Steve Hudson', 'John Curtis', 'Del Anderson', 'Chris Maybach', 'Gary Smith', 'Michael Anthony Williams', 'John Wilson', 'Kevin Albridge', 'Martin Adams', 'Louis Barlotti', 'John Beddows', 'Patrick Benn', 'Steve Boucher', 'Adrian Bush', 'Gary Cheeseman', 'Tony Carey', 'Wayne Clark', 'Chris Cornibert', 'Danny Cornibert', 'John Davis', 'Harry Davies', 'Gordon Duncan', 'Phil Elmer', 'Colin Elvis', 'Hadrian Follett', 'Sean Frank', 'Vivian Kubrick', 'Stanley Kubrick', 'David Palffy', 'John Ward', 'David George']","['Natant', 'Stanley Kubrick Productions', 'Warner Bros. Pictures']",https://letterboxd.com//film/full-metal-jacket/
Back to the Future,1985,Robert Zemeckis,"['Comedy', 'Science Fiction', 'Adventure']",4.5,4.2,116,['USA'],English,['English'],1981846,207996,675397,"['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Crispin Glover', 'Thomas F. Wilson', 'Claudia Wells', 'Marc McClure', 'Wendie Jo Sperber', 'George DiCenzo', 'Frances Lee McCain', 'James Tolkan', 'J.J. Cohen', 'Casey Siemaszko', 'Billy Zane', 'Harry Waters, Jr.', 'Donald Fullilove', 'Lisa Freeman', 'Cristen Kauffman', 'Elsa Raven', 'Will Hare', 'Ivy Bethune', 'Jason Marin', 'Katherine Britton', 'Jason Hervey', 'Maia Brewton', 'Courtney Gains', 'Richard L. Duran', ""Jeff O'Haco"", 'Johnny Green', 'Jamie Abbott', 'Norman Alden', 'Read Morgan', 'Sachi Parker', 'Robert Krantz', 'Gary Riley', 'Karen Petrasek', 'George Buck Flower', 'Tommy Thomas', ""Granville 'Danny' Young"", 'David Harold Brown', 'Lloyd L. Tolbert', 'Paul Hanson', 'Lee Brownfield', 'Robert DeLapp', 'Tony Pope', 'Charles L. Campbell', 'Huey Lewis', 'Kiki Ebsen', 'Randy Feelgood', 'Hal Gausman', 'Deborah Harmon', 'Arthur Tovey', 'Ethel Sway', 'Janine King', 'Richard Patrick', 'Tom Tangen', 'Tom Willett']","['Universal Pictures', 'Amblin Entertainment']",https://letterboxd.com//film/back-to-the-future/
The Breakfast Club,1985,John Hughes,"['Drama', 'Comedy']",4.5,3.76,98,['USA'],English,['English'],1636696,156724,512166,"['Emilio Estevez', 'Judd Nelson', 'Molly Ringwald', 'Anthony Michael Hall', 'Ally Sheedy', 'Paul Gleason', 'John Kapelos', 'Perry Crawford', 'Mary Christian', 'Ron Dean', 'Tim Gamble', 'Fran Gargano', 'Mercedes Hall', 'John Hughes']","['Universal Pictures', 'A&M Films', 'Channel Productions']",https://letterboxd.com//film/the-breakfast-club/
The Terminator,1984,James Cameron,"['Thriller', 'Action', 'Science Fiction']",4.5,3.89,108,"['UK', 'USA']",English,"['English', 'Spanish']",828443,114810,198522,"['Linda Hamilton', 'Michael Biehn', 'Arnold Schwarzenegger', 'Lance Henriksen', 'Paul Winfield', 'Bess Motta', 'Rick Rossovich', 'Earl Boen', 'Dick Miller', 'Shawn Schepps', 'Bruce M. Kerner', 'Franco Columbu', 'Bill Paxton', 'Brad Rearden', 'Brian Thompson', 'William Wisher', 'Ken Fritz', 'Tom Oberhaus', 'Joe Farago', 'Hettie Lynne Hurtes', 'Philip Gordon', 'Stan Yale', 'Al Kahn', 'Leslie Morris', 'Hugh Farrington', 'Harriet Medin', 'James Ralston', 'Norman Friedman', 'Wayne Stone', 'David Michels', 'John E. Bristol', 'Webster Williams', 'Patrick Pinney', 'Bill W. Richmond', ""Chino 'Fats' Williams"", 'Greg Robbins', 'Marianne Muellerleile', 'Marian Green', 'J. Randolph Harrison', 'David Kristin', 'Darrell Mapson', 'John Stuart West']","['Orion Pictures', 'Pacific Western', 'Hemdale Film', 'Cinema 84']",https://letterboxd.com//film/the-terminator/
Scarface,1983,Brian De Palma,"['Drama', 'Crime', 'Action']",4,4.1,170,['USA'],English,"['English', 'Spanish']",932554,134416,291009,"['Al Pacino', 'Steven Bauer', 'Michelle Pfeiffer', 'Mary Elizabeth Mastrantonio', 'Robert Loggia', 'Miriam Colon', 'F. Murray Abraham', 'Paul Shenar', 'Harris Yulin', 'Ángel Salazar', 'Arnaldo Santana', 'Pepe Serna', 'Michael P. Moran', 'Al Israel', 'Dennis Holahan', 'Mark Margolis', 'Michael Alldredge', 'Ted Beniades', 'Richard Belzer', 'Paul Espel', 'John Brandon', 'Tony Perez', 'Garnett Smith', 'Loren Almaguer', 'Gil Barreto', 'Heather Benna', 'Sue Bowser', 'Tina Leigh Cameron', 'Victor Campos', 'Robert Hammer Cannerday', 'Rene Carrasco', 'Albert Carrier', 'John Carter', 'Richard Caselnova', 'Gary Carlos Cervantes', 'Carlos Augusto Cestero', 'Johnny Contardo', 'Roberto Contreras', 'Gregory Cruz', ""Dante D'Andre"", 'Ben Frommer', 'Ronald G. Joseph', 'Mario Machado', 'John McCann', 'Victor Millan', 'Santos Morales', 'Mike Moroff', 'Manuel Padilla Jr.', 'Michael Rougas', 'Geno Silva', 'Charles A. Tamburro', 'Angela Aames', 'Lee Benton', 'Lana Clarkson', 'Ava Lazar', 'Shelley Taylor Morgan', 'Emilia Crow', 'Jeanette Linne', 'Margaret Michaels', 'Katt Shea', 'Barclay DeVeau', 'Charles Durning', 'Dennis Franz', 'Linda Gillen', 'Gregg Henry', 'Kevyn Major Howard', 'Henry Kingi', 'Brett Ratner', 'Marcus Shirock', 'Maxine Wasa', 'Ilka Tanya Payán', 'Richard Delmonte', 'Terri Taylor', 'Caesar Cordova', 'Tammy Lynn Leppert']",['Universal Pictures'],https://letterboxd.com//film/scarface-1983/
